0.01014622501,0.02165354331,0.01577287066,0.007784003005,0.008108108108,0.001279099514,0.004237288136,0.01647989453,0.01183098592,-0.007194244604,0.01760176018,0,0.0292249047,0.01088966509,-0.003003003003,0.007892140743,0.002925198496,0.01396431342,0.007792789331,0.02283681397
0.007385524372,0.01685934489,-0.008281573499,0.02391316547,0,0.009197751661,0.0135021097,-0.0168612192,0.004454342984,-0.01207729469,0.01513513514,0.003857566766,0.02407407407,0.02073170732,0.003012048193,0.02446982055,-0.007083333333,0.01798010712,0.003040622316,0.00778355031
0.01554252199,0.009947891994,-0.006263048017,-0.001972973396,-0.002680965147,0.001265822785,-0.004163197336,0.002638522427,-0.01607538803,-0.002444987775,-0.005324813632,-0.005320721253,-0.007836045811,0.006571087216,0.003003003003,0.01496815287,0.004196391104,-0.01841413003,-0.001652892562,0.01443095934
0.02194628934,-0.000469043152,0.01785714286,0.003953747431,0,-0.01491782554,-0.02675585284,0.001973684211,0.02647887324,-0.01470588235,0.01498929336,-0.001485884101,-0.0042527339,0.01681503462,-0.002994011976,0.02667085033,-0.006268282491,0.01684532925,0.02207284768,0.01983560453
-0.004521051144,0.0004692632567,0,-0.01899935926,-0.002688172043,0.0002566735113,-0.004295532646,0.0006565988181,0.006586169045,0.01741293532,0.01160337553,-0.001488095238,0,0.005836575875,0.003003003003,0.04737163814,-0.00252312868,0.02371987952,0.0005410378856,-0.002553885833
-0.02270791939,0.01125703565,-0.001031991744,0.01607770826,-0.00269541779,-0.008468052348,-0.002157031924,0.005905511811,-0.006543075245,0.01466992665,-0.001042752868,-0.00476900149,0.01403294692,0,0.002994011976,0.01196381675,-0.006745362563,0.01986024274,-0.00161899797,0.005121150004
-0.004356665699,0.006957328386,-0.006198347107,0.01258966017,0.002702702703,-0.009057971014,-0.01988759187,-0.001956947162,0.001097694841,-0.01204819277,-0.006263048017,0.007487271638,-0.01985559567,-0.0007736943907,0,0.006920415225,0.00466893039,-0.005409304003,0.01999785946,-0.0003920500573
-0.01575262544,-0.01243666513,-0.004158004158,-0.009591936271,-0.008086253369,-0.002872812745,-0.02426113807,-0.01111111111,0.004385964912,0.00243902439,-0.03256302521,0.005053507729,-0.03867403315,0.01432442896,-0.008955223881,-0.02090492554,-0.003802281369,-0.01015228426,0.01139590269,-0.01235048537
-0.001481920569,-0.01119402985,-0.007306889353,0.001074789732,0.008152173913,0.01257202724,0.007233273056,0.01387970919,0.02783842795,-0.01703163017,-0.00325732899,0.01685891748,0.006385696041,0.01927480916,0.006024096386,-0.006434630009,-0.006785411366,-0.02014652015,-0.005762646856,0.04267557593
0.002374591867,-0.008018867925,-0.001051524711,0.002330765717,0,-0.006725297465,-0.002692998205,0.01238591917,0.007966011683,0.01237623762,0.01198257081,-0.001163467132,0.0133248731,0.05860325782,-0.005988023952,-0.005298793053,0,-0.006355140187,-0.01475731225,0.01637173856
